CUSTOMER_ID,CUSTOMER_NAME,EMAIL,PRIMARY_PHONE,REGISTERED_AT,CITY,AREA,LAT,LNG,SEGMENT,IS_PRIME_MEMBER,STATUS
1149,Heather Klein,kstone@example.com,0337041272,2024-02-26 02:47:00,Bengaluru,Central,-32.214108,-171.218034,New,0,INACTIVE
1150,Kyle Rodriguez,ntravis@example.net,1235512966,2023-03-21 12:36:00,Mumbai,West,43.973847,-44.986650,Churn_Risk,N,
1151,Denise Fritz,rachel46@example.org,8654863772,2023-09-28 19:56:00,Hyderabad,East,9.288592,-17.230540,Churn_Risk,,INACTIVE
1152,Lynn Thompson,flowersbarbara@example.net,6587754337,2024-03-02 05:33:00,Chennai,North,3.042662,-35.865039,Active,N,INACTIVE
1153,Andrew Reyes,mporter@example.org,6117132424,2024-12-22 17:31:00,Chennai,West,53.292381,-51.887247,New,N,
1154,Margaret York,mitchellblack@example.net,2412667362,2023-06-10 19:04:00,Mumbai,South,54.6475555,-79.266595,New,N,
1155,Dylan Pena,woodsandrew@example.com,7851391171,2024-08-08 09:53:00,Pune,Central,-80.222880,-113.600046,Active,1,ACTIVE
1156,Michael Stafford,rileyjoel@example.net,5456901592,2023-11-07 10:02:00,Delhi,East,78.6364685,-148.892768,New,Y,ACTIVE
1157,Yolanda Murphy,jonesjulie@example.org,2931791004,2023-02-19 10:24:00,Mumbai,South,-12.859226,-27.733555,Active,FALSE,ACTIVE
1158,Julie Bates,derek34@example.org,6853989175,2024-07-14 11:54:00,Chennai,Central,-32.014947,-149.748376,New,,INACTIVE
1159,Marie Brown,morganjared@example.net,4343666503,2024-04-08 11:31:00,Pune,East,55.5852315,-72.155405,Churn_Risk,,
1160,Jay Howard,millerroy@example.com,9191440851,2024-05-31 21:43:00,Hyderabad,East,-0.4806915,42.664945,Churn_Risk,0,
1161,Lisa Tucker,denisevega@example.net,7663308879,2023-11-30 03:02:00,Pune,West,-69.379331,-18.888390,Churn_Risk,0,INACTIVE
1162,Brandon Jones,velezbrian@example.org,4959776265,2023-02-16 22:53:00,Mumbai,East,32.4026675,-42.436092,Loyal,N,
1163,Robert Dawson,pricejudy@example.org,5999631116,2023-01-26 19:31:00,Bengaluru,South,-15.067827,-158.906389,New,FALSE,
1164,Jay Lopez,richard09@example.net,0353850900,2024-09-25 18:29:00,Hyderabad,West,56.988006,-128.862702,New,1,
1165,Timothy Martinez,heidioliver@example.org,1681318452,2024-05-29 00:38:00,Hyderabad,Central,-21.434061,178.842794,Active,0,ACTIVE
1166,Isaiah Mays,kpace@example.com,1235477522,2024-12-23 19:46:00,Delhi,East,-12.0698085,-21.893530,New,FALSE,
1167,Roy Martin,singletonthomas@example.net,5351068587,2023-02-16 16:46:00,Hyderabad,Central,-34.5309405,57.293158,Loyal,Y,INACTIVE
1168,Zachary Cooper,sbaxter@example.org,2853824917,2024-06-24 10:49:00,Mumbai,East,22.997700,-69.283984,Loyal,,ACTIVE
1169,Brad Ochoa,kanedana@example.net,0031986250,2023-10-20 04:54:00,Bengaluru,North,-62.4517015,-40.549218,Loyal,1,ACTIVE
1170,Ronald Cochran,dhamilton@example.net,4570599961,2024-11-25 05:46:00,Mumbai,Central,48.5199405,-168.547537,Loyal,Y,ACTIVE
1171,Gregory Lopez,rileygeorge@example.com,5913110631,2024-02-04 03:22:00,Bengaluru,South,34.877044,18.897610,Active,TRUE,INACTIVE
1172,Amy Thompson,shannon25@example.net,6817152238,2023-05-04 01:46:00,Delhi,North,50.616007,21.088666,Active,Y,
1173,Alicia Harvey,randy02@example.net,9156536363,2024-05-31 13:08:00,Hyderabad,Central,45.638159,118.754980,Loyal,0,ACTIVE
1174,Eduardo Rivera,thomashall@example.org,1301680666,2023-03-09 16:31:00,Delhi,Central,39.0323315,-8.036195,Churn_Risk,N,
1175,Thomas Gregory,kim30@example.net,4445222409,2024-08-23 23:02:00,Mumbai,Central,-81.3196565,154.734471,Active,1,
1176,Joseph Martinez,ricky12@example.org,7295947447,2024-08-04 13:53:00,Chennai,East,39.3886015,25.490316,New,FALSE,
1177,Mary Vazquez,iwest@example.org,8104352297,2023-05-26 12:44:00,Hyderabad,West,68.3897575,-174.733775,Active,0,ACTIVE
1178,Claudia Aguilar,brian30@example.com,8478869345,2024-07-22 15:25:00,Hyderabad,Central,-85.3509695,21.622529,New,N,INACTIVE
1179,Amy Johnson,jacqueline61@example.org,3754279810,2023-06-21 00:01:00,Hyderabad,Central,29.8758815,-47.004533,Churn_Risk,Y,INACTIVE
1180,Theresa Mueller,wsmith@example.org,8253987776,2024-01-25 11:59:00,Hyderabad,North,12.023514,12.530295,Loyal,Y,ACTIVE
1181,Taylor King,bakerjohn@example.org,8859023944,2023-03-13 10:15:00,Mumbai,Central,54.7944265,-168.869264,Churn_Risk,TRUE,
1182,Brenda Reynolds,danielbeard@example.org,3879773266,2024-07-23 09:32:00,Bengaluru,East,51.582348,-140.458380,Active,FALSE,
1183,Miguel Hudson,levineryan@example.com,1968421701,2024-11-29 11:41:00,Hyderabad,South,79.188370,-124.727404,Churn_Risk,FALSE,INACTIVE
1184,Patricia Mckee,kaitlyn85@example.com,4474981035,2023-12-16 07:11:00,Mumbai,East,53.199812,-74.335547,Loyal,TRUE,ACTIVE
1185,Jennifer Mcmillan,milesmelanie@example.org,8104071257,2023-01-03 20:46:00,Chennai,East,86.224669,38.550292,New,0,ACTIVE
1186,Barbara Burton DDS,tayloreric@example.org,9703959481,2024-12-14 16:41:00,Chennai,East,16.0499125,-79.099490,New,0,
1187,Adam Shannon V,mark32@example.net,1983761864,2024-11-18 15:11:00,Chennai,Central,49.1964665,-93.437599,Loyal,1,INACTIVE
1188,Chad Watts,jeffrey25@example.com,6727455101,2024-12-14 00:17:00,Hyderabad,Central,89.590690,-40.401119,Churn_Risk,Y,INACTIVE
1189,Elizabeth Arnold,paulhess@example.org,3292427454,2023-01-21 09:35:00,Mumbai,South,-7.0183465,142.679258,Active,,ACTIVE
1190,Carrie Mcgrath,ashleyharris@example.net,0549724774,2023-08-15 07:59:00,Hyderabad,East,-60.5442595,-41.721314,Loyal,TRUE,ACTIVE
1191,Heather Lang,joshuabowers@example.net,3060330193,2024-12-24 20:41:00,Delhi,North,-77.466300,94.218009,New,N,ACTIVE
1192,Kimberly Keith,bwashington@example.net,9660575986,2023-10-12 19:25:00,Chennai,West,-86.252340,23.831299,Churn_Risk,N,ACTIVE
1193,Lisa Bennett,boyddaniel@example.net,4288825841,2024-08-02 22:56:00,Hyderabad,West,31.9587485,-132.174128,Active,0,ACTIVE
1194,Morgan Hernandez,rachel69@example.org,2038936053,2023-05-11 08:51:00,Hyderabad,West,-74.178454,178.397291,Active,0,
1195,Stacey Taylor,jennifer85@example.org,2874471225,2024-11-25 00:47:00,Chennai,West,53.237555,140.673311,Loyal,FALSE,
1196,Benjamin Wells,anthonyholden@example.org,1676835282,2024-03-13 21:52:00,Hyderabad,Central,4.570797,61.628747,Loyal,,INACTIVE
1197,Martin Robbins,elizabeth20@example.org,4726292134,2024-06-14 15:55:00,Pune,East,41.2232995,-77.400945,Loyal,Y,
1198,Scott Rojas,tsmith@example.com,0937760983,2023-10-12 14:20:00,Bengaluru,West,-45.629864,-161.292960,Churn_Risk,TRUE,INACTIVE
1199,Barry Carter,thomasdalton@example.net,6193405536,2023-03-25 19:31:00,Bengaluru,Central,46.8850685,-100.039793,Active,N,
1200,Elizabeth Smith,hallen@example.net,8302645817,2023-07-21 05:36:00,Pune,South,56.0534225,47.170879,Loyal,1,ACTIVE
1201,Wendy Frost,janet91@example.com,4463933338,2024-05-06 14:44:00,Chennai,Central,29.0909365,-29.077038,Loyal,TRUE,INACTIVE
1202,David Cowan,knighthannah@example.net,5164040044,2023-12-15 01:51:00,Mumbai,South,-85.028226,40.177566,Active,1,ACTIVE
1203,Gabriel Thomas,hharrison@example.net,3917951306,2023-04-08 21:20:00,Hyderabad,East,-58.8327395,-87.952800,New,,ACTIVE
1204,Alexis Allen,stephaniepatterson@example.com,5009952986,2024-12-11 02:13:00,Bengaluru,North,33.957388,8.797702,New,1,INACTIVE
1205,Christopher Guerra,allendaniel@example.net,4448970651,2024-03-18 02:14:00,Bengaluru,Central,-0.778699,-0.417683,New,Y,
1206,Lindsay Moyer,stacey40@example.com,8395917748,2024-02-16 03:16:00,Bengaluru,West,-26.0148155,97.085733,Churn_Risk,Y,ACTIVE
1207,Meredith Wilson,hamiltonjeremy@example.org,5084944041,2023-01-11 15:28:00,Hyderabad,East,11.5127995,24.690391,Churn_Risk,FALSE,INACTIVE
1208,Sherri Sexton,carolinekirby@example.org,6664924718,2024-10-28 23:03:00,Hyderabad,Central,70.248918,-129.589227,Churn_Risk,,
1209,Brittney Jackson,richard98@example.com,6154733502,2023-04-16 00:25:00,Delhi,West,-2.4695765,60.574054,New,,
1210,Alyssa Bullock,rebecca09@example.net,4224327160,2024-06-05 08:44:00,Mumbai,South,3.825645,30.207061,Churn_Risk,,INACTIVE
1211,Jeffery Brock DDS,jmorris@example.net,3460143093,2023-09-06 04:41:00,Chennai,Central,44.0464215,25.630646,New,,ACTIVE
1212,Tina Guerra,traceysmith@example.net,5908308026,2024-10-29 12:12:00,Delhi,South,24.1165065,97.876154,Active,,ACTIVE
1213,Antonio Cooper,laramartin@example.com,0478890007,2023-10-26 12:35:00,Pune,Central,-50.435370,-174.989036,Active,Y,ACTIVE
1214,Curtis Richards,troywest@example.org,7911727168,2024-07-26 01:51:00,Mumbai,East,-77.654686,9.010165,Loyal,,ACTIVE
1215,Kathleen Edwards,wwhite@example.net,2487988741,2023-03-12 11:39:00,Mumbai,North,-14.1075265,-90.092018,Churn_Risk,TRUE,
1216,Kevin Maynard,dhughes@example.org,2603148901,2023-12-06 19:44:00,Chennai,West,-63.1221505,16.522134,Loyal,N,
1217,Amanda Adams,hicksjason@example.org,5305334873,2023-04-18 15:30:00,Delhi,Central,-61.143337,89.583493,Churn_Risk,N,ACTIVE
1218,Michael Benitez,sedwards@example.com,4760971451,2023-08-24 15:55:00,Bengaluru,West,47.6640805,56.304659,Active,TRUE,ACTIVE
1219,Colleen Dixon,catherinelee@example.org,2997003985,2023-12-06 12:49:00,Pune,North,4.241107,-48.532019,Churn_Risk,TRUE,ACTIVE
1220,Leslie Park,skinnerwillie@example.com,0848083066,2024-01-02 01:01:00,Bengaluru,West,17.365351,59.534483,New,,ACTIVE
1221,Zachary Sandoval,christopher31@example.net,5659382100,2024-08-22 12:17:00,Delhi,Central,38.8462015,172.458415,New,N,ACTIVE
1222,Kaitlyn Hill,ryanlee@example.com,8486668747,2023-09-26 05:56:00,Mumbai,South,74.853191,-37.658703,Active,Y,ACTIVE
1223,Roberto Rocha,zbaker@example.com,1722813643,2023-09-26 03:27:00,Mumbai,Central,-67.4507365,69.461283,Active,1,INACTIVE
1224,Melissa Jones,sarah54@example.com,8351966818,2023-12-13 07:10:00,Chennai,South,12.5540335,-100.147482,Churn_Risk,FALSE,ACTIVE
1225,Dakota Graves,derek26@example.com,2044715661,2023-06-25 17:59:00,Delhi,West,35.403720,78.341189,Churn_Risk,FALSE,
1226,Lisa Mccormick,richardmiller@example.net,5446714122,2023-05-14 06:28:00,Bengaluru,North,11.4639065,117.461108,Churn_Risk,1,
1227,Patrick Williams,welchcrystal@example.com,9717626570,2024-10-13 08:20:00,Delhi,Central,43.0801915,54.750260,Active,Y,
1228,Mrs. Kristie Soto,xtorres@example.com,4490253790,2023-09-11 01:49:00,Delhi,South,50.1657375,-66.133146,Active,FALSE,
1229,Joseph Reyes,davidtucker@example.org,0385119128,2023-03-25 16:03:00,Hyderabad,West,60.9139345,-173.751552,New,N,ACTIVE
1230,Hector Wright,tiffanyeverett@example.net,2068240343,2024-10-22 17:22:00,Hyderabad,South,70.904679,-22.422994,Churn_Risk,N,
1231,Stephanie Bright,williamsjanet@example.com,2507081216,2024-01-18 17:56:00,Pune,East,37.6441175,-69.040031,Churn_Risk,0,INACTIVE
1232,Nicole Mcbride,cherryrebecca@example.net,1134879348,2024-08-20 22:10:00,Delhi,Central,10.036448,37.658190,Active,,ACTIVE
1233,Madison Wells,matthew80@example.net,1003689091,2024-02-10 07:27:00,Mumbai,South,34.151063,-109.249943,Churn_Risk,N,INACTIVE
1234,Shannon Green,makayla85@example.org,7150849443,2024-01-19 08:41:00,Hyderabad,West,8.7725365,-86.645938,New,0,ACTIVE
1235,Matthew Burnett,natalie47@example.org,1992715345,2023-12-27 07:51:00,Bengaluru,West,-36.154114,72.061597,New,Y,INACTIVE
1236,Christine Burgess,guerraconnie@example.org,1177053543,2024-04-06 15:57:00,Hyderabad,East,72.8679515,68.003395,Churn_Risk,,INACTIVE
1237,Brianna Gray,matthewcarson@example.org,2841055764,2023-01-26 06:07:00,Pune,East,-15.6285615,-96.110108,Active,Y,INACTIVE
1238,Mr. Terrence Robinson,iancurtis@example.com,6315517613,2023-03-26 10:03:00,Chennai,West,32.8361335,55.745723,New,1,INACTIVE
1239,Joseph Hall II,achandler@example.org,9761161133,2024-01-04 01:18:00,Mumbai,West,63.263057,-72.344483,Active,1,INACTIVE
1240,Joshua Carrillo,sean93@example.com,9458282096,2023-11-06 23:19:00,Mumbai,South,57.558387,164.008874,Active,TRUE,
1241,Jonathan Thomas Jr.,emosley@example.net,1031749929,2024-07-10 08:54:00,Hyderabad,Central,-61.651397,172.740638,Loyal,0,INACTIVE
1242,Kiara Jefferson,dthompson@example.net,1251407364,2024-02-20 19:47:00,Delhi,Central,-2.5434905,23.185119,Churn_Risk,FALSE,
1243,Richard Wells,scottjoe@example.org,7703533020,2024-02-12 07:46:00,Hyderabad,North,-14.0521475,146.883199,Active,FALSE,INACTIVE
1244,Robert Lewis,diana62@example.org,3168232605,2024-07-19 15:59:00,Mumbai,East,-21.2831525,43.673804,Loyal,,ACTIVE
1245,Cathy Contreras,tjohnson@example.net,6637292229,2024-12-15 14:15:00,Delhi,North,23.424123,-58.018678,Churn_Risk,FALSE,INACTIVE
1246,Brittany Smith,clarktyler@example.org,7473490294,2024-08-14 04:22:00,Hyderabad,South,51.877802,-133.936288,New,1,INACTIVE
1247,Debbie Sandoval,brittany74@example.net,7067775082,2023-08-19 14:18:00,Chennai,East,32.5444025,161.603449,Churn_Risk,FALSE,
1248,Emily Quinn,uwelch@example.net,8268201935,2023-01-24 19:22:00,Hyderabad,Central,31.723618,-145.061747,Active,Y,ACTIVE
1249,Amber Murray,ostone@example.net,7848043715,2024-09-09 20:44:00,Delhi,West,-40.266828,-165.536498,Churn_Risk,,INACTIVE
1250,Anthony Perry,rodriguezjessica@example.com,5454456324,2024-01-31 06:25:00,Mumbai,East,-47.061249,-148.572716,New,N,INACTIVE
1251,Shannon Clarke,ycalderon@example.com,3666517528,2023-11-08 03:10:00,Hyderabad,North,53.1181985,-139.215342,New,N,
1252,Angela Bass,dean86@example.com,5822926621,2024-12-06 20:35:00,Hyderabad,East,80.5919985,-60.723282,New,,ACTIVE
1253,Mark Myers,hharris@example.net,1308084917,2024-01-31 09:41:00,Mumbai,North,66.4004215,84.849374,Active,1,INACTIVE
1254,Pamela Durham,rodriguezamber@example.com,5244591904,2023-02-28 12:34:00,Chennai,West,-7.678258,-55.796121,New,,ACTIVE
1255,Rachel Salas,samantha25@example.org,4097737241,2024-02-05 05:21:00,Delhi,Central,-73.2411425,-47.410958,Active,FALSE,
1256,Charles Solomon,sheltonlisa@example.net,4063365898,2024-02-03 07:02:00,Pune,North,-34.5849665,41.210845,Active,N,INACTIVE
1257,Carol Chen,sgarrett@example.org,9160001435,2024-05-01 05:25:00,Pune,West,21.2653125,164.835544,Loyal,FALSE,
1258,Anthony Jones,joshualopez@example.net,7260951125,2024-04-14 09:24:00,Mumbai,North,-89.341210,148.786001,New,,ACTIVE
1259,Sarah Burnett,webbrandy@example.com,7734318451,2024-09-11 08:25:00,Pune,West,-75.105537,-11.670917,Loyal,1,
1260,Anthony Hunter,ramosmelvin@example.com,5325550873,2023-02-10 03:06:00,Pune,South,83.4687395,-12.494223,Churn_Risk,N,INACTIVE
1261,Stacy King,robinbrown@example.org,8305837362,2023-11-01 13:20:00,Chennai,West,23.630857,-41.403262,Active,FALSE,INACTIVE
1262,Joel Bell,pvargas@example.org,0787392527,2024-03-18 15:37:00,Mumbai,East,-12.936439,143.000706,Active,0,
1263,Keith Cervantes,ramirezkathryn@example.org,6492645731,2023-02-14 08:10:00,Hyderabad,North,23.735855,-30.029440,Loyal,1,
1264,Jason Owens,scott65@example.net,9081932527,2023-03-10 23:49:00,Hyderabad,North,42.6586325,25.377627,Churn_Risk,Y,INACTIVE
1265,James Carroll,zmaldonado@example.org,2160361129,2023-03-20 03:35:00,Hyderabad,West,25.4410305,-41.161021,Loyal,1,INACTIVE
1266,Billy Gregory,seanhorn@example.com,5016511006,2024-06-02 01:31:00,Pune,East,-25.067616,-172.587443,New,0,ACTIVE
1267,Kevin Combs,schmidtjennifer@example.org,7801211136,2024-04-17 13:00:00,Chennai,South,-19.299628,147.406936,Churn_Risk,TRUE,ACTIVE
1268,Jessica Alexander,xpatterson@example.org,1832362473,2023-04-28 04:39:00,Pune,South,30.337180,166.877489,Churn_Risk,,INACTIVE
1269,Linda Riley,raven71@example.org,2130682843,2024-11-03 08:16:00,Pune,East,-54.6582885,2.061825,Active,1,INACTIVE
1270,Anthony Carter,riverajesus@example.com,6737686136,2023-01-19 20:43:00,Delhi,Central,84.177388,-74.765425,Active,FALSE,INACTIVE
1271,Catherine Thomas,ccollins@example.net,1277089370,2023-06-22 02:38:00,Bengaluru,Central,58.9041965,-176.997485,Loyal,,ACTIVE
1272,Laura Rodriguez,paulrodriguez@example.org,0913774650,2025-01-01 01:10:00,Pune,West,-17.468838,-23.938401,Active,Y,INACTIVE
1273,Heidi Johnson,bhall@example.com,4945715448,2024-06-19 21:52:00,Chennai,Central,31.3562245,23.300464,Churn_Risk,1,
1274,Megan Shaw,jryan@example.com,1236121234,2023-01-05 01:39:00,Delhi,East,19.4880685,143.625809,Active,N,ACTIVE
1275,Courtney Malone,jonesryan@example.com,6128968315,2023-01-17 14:23:00,Delhi,Central,22.2794735,25.412770,New,0,INACTIVE
1276,Ann Rojas,johnhernandez@example.com,5277803630,2023-08-14 03:17:00,Mumbai,North,57.591543,114.902638,Active,TRUE,ACTIVE
1277,Jordan Warren,lindamccarthy@example.net,2232933839,2023-12-01 11:00:00,Pune,West,46.783349,-1.884369,Active,,
1278,Lori Moss,bruce93@example.net,4408167861,2024-03-14 04:07:00,Mumbai,North,-67.325082,96.393208,Active,,ACTIVE
1279,Thomas Hawkins,savannah18@example.org,7321039618,2024-02-16 22:19:00,Delhi,South,42.5836805,-88.900483,New,Y,INACTIVE
1280,Patrick Perry,anthonydyer@example.net,3161764072,2024-11-04 09:30:00,Mumbai,West,-41.6793665,98.761042,Loyal,N,ACTIVE
1281,Jeremy Marquez,jennifergreer@example.org,6601154236,2024-09-05 17:03:00,Bengaluru,Central,70.905951,-171.607333,Active,0,INACTIVE
1282,Amy Little,katherine20@example.net,2262668640,2024-10-08 23:46:00,Bengaluru,East,-70.867871,-123.922160,Active,,INACTIVE
1283,Jessica Fields,htodd@example.net,6026752088,2024-12-05 10:51:00,Mumbai,East,-6.5957975,41.551566,New,TRUE,INACTIVE
1284,Patrick Brown,kunderwood@example.org,9613888091,2024-04-04 13:03:00,Bengaluru,West,69.4584565,-148.775635,Active,,
1285,Mr. Randy Weber,allenbrett@example.com,3017187480,2023-08-27 00:43:00,Hyderabad,West,7.789667,108.139686,New,TRUE,INACTIVE
1286,Amy Parker,apayne@example.net,5085239801,2023-09-07 21:09:00,Mumbai,Central,-44.955554,-99.487678,New,TRUE,ACTIVE
1287,Alec Cummings,lsmith@example.com,9959069045,2023-06-05 12:49:00,Delhi,North,80.742471,14.864924,New,N,ACTIVE
1288,Jessica Sims,christina46@example.com,7225175999,2024-03-30 11:13:00,Chennai,North,-82.831631,141.227142,Loyal,,INACTIVE
1289,Brandon Roth DVM,smcguire@example.com,6377402715,2024-06-17 14:09:00,Chennai,South,-84.413793,56.651782,New,FALSE,ACTIVE
1290,Jessica Carson,angelagreen@example.com,2885123421,2023-07-30 18:24:00,Chennai,Central,-19.0225435,-17.061787,Active,Y,
1291,Benjamin Smith,danielortiz@example.com,4057290377,2024-01-26 17:47:00,Chennai,South,31.2740085,119.133029,Active,TRUE,INACTIVE
1292,Jeffrey Hicks,mitchellvictor@example.net,9421691108,2024-05-18 02:23:00,Chennai,North,-25.8726935,37.548727,New,1,
1293,Juan Holmes,smithjasmine@example.com,4497116678,2023-06-27 20:13:00,Mumbai,West,-9.3803995,-27.502338,Active,0,ACTIVE
1294,Kelly Anderson,martinezkayla@example.com,2568744161,2024-04-23 10:37:00,Hyderabad,North,9.8588775,151.313356,Active,1,ACTIVE
1295,Rebecca Walters,yking@example.org,6096903403,2023-11-07 09:44:00,Pune,West,-74.944232,-151.405035,Churn_Risk,0,
1296,Stephen Martin,hernandezdiana@example.org,0987719509,2024-05-07 02:43:00,Mumbai,South,56.563513,-140.458434,Churn_Risk,Y,INACTIVE
1297,Kevin Hampton,marioparsons@example.com,6295766444,2024-06-01 20:48:00,Mumbai,East,49.1106565,-103.400651,Active,N,INACTIVE
1298,Kenneth Pham,zcortez@example.org,9347258935,2023-03-27 10:14:00,Bengaluru,West,-65.0622595,-68.308693,Active,FALSE,
1299,Sara Hansen,sweeneytony@example.org,7802921239,2024-04-19 10:26:00,Chennai,East,78.682840,31.362307,Loyal,0,INACTIVE
1300,Eric Campbell,nrobinson@example.org,5440691334,2023-12-08 04:39:00,Hyderabad,East,-54.6525335,-33.618737,Active,,ACTIVE
1301,Shelby Chen,johnnygray@example.org,7589660423,2024-05-27 12:46:00,Mumbai,East,-81.119709,136.678079,Churn_Risk,,INACTIVE
1302,Jeremy Morris,geoffrey18@example.net,6173410358,2024-05-16 10:30:00,Pune,West,-56.169781,-139.298739,New,TRUE,INACTIVE
1303,Sean Pineda,ericalopez@example.net,2152892987,2024-08-02 05:32:00,Bengaluru,North,15.968517,174.363616,Churn_Risk,1,INACTIVE
1304,Sabrina Martin,debra39@example.net,1950243791,2024-05-15 21:40:00,Chennai,South,48.345743,-157.470696,New,Y,
1305,Denise Jordan,kimberly98@example.net,4404914663,2023-09-06 16:18:00,Pune,Central,-64.111354,108.015065,Loyal,N,
1306,Edward Bell,yphelps@example.com,8058690781,2024-11-12 22:01:00,Chennai,North,27.827267,-166.709386,Loyal,,
1307,Melissa Harris,nicole72@example.org,3749915716,2023-09-11 20:33:00,Pune,West,-4.7321665,-110.979946,Active,TRUE,ACTIVE
1308,Alicia Tran,shane36@example.org,4792497285,2024-12-29 13:07:00,Bengaluru,East,38.709021,83.800132,New,FALSE,
1309,David Holt,antonio18@example.com,8345275586,2024-03-13 08:37:00,Mumbai,South,-29.325414,-65.379811,Churn_Risk,N,
1310,Stephen Cross,williamsshawn@example.com,7826865955,2023-04-02 03:43:00,Delhi,West,12.013835,-81.846822,Loyal,TRUE,ACTIVE
1311,Ashley Yu MD,juliesalazar@example.com,6455032588,2024-02-12 23:51:00,Delhi,South,-86.724345,166.496257,New,TRUE,ACTIVE
1312,Dr. Chelsea Merritt MD,ashleynicholson@example.com,5744946173,2024-12-14 14:15:00,Pune,West,11.796513,162.930988,Churn_Risk,1,
1313,James Graham,lauradowns@example.net,8042257555,2023-06-30 12:47:00,Delhi,North,64.452760,9.348455,Active,TRUE,ACTIVE
1314,Rhonda Mueller,dennisnolan@example.com,5406146864,2023-04-23 15:22:00,Pune,West,80.2569935,47.288739,Active,0,ACTIVE
1315,Ryan Perez,tbush@example.net,0355638016,2023-07-16 08:51:00,Mumbai,East,-21.6014955,3.032358,Churn_Risk,1,
1316,Aaron Stevens,ievans@example.net,7644254115,2023-06-20 02:43:00,Hyderabad,South,-58.724180,156.210843,New,1,INACTIVE
1317,Michael Harrington,rebeccathompson@example.org,8609678957,2023-01-31 19:59:00,Bengaluru,North,38.3579835,107.893466,Churn_Risk,Y,INACTIVE
1318,Laura Cox,jenniferhenry@example.com,7709202732,2023-03-04 09:04:00,Chennai,Central,-60.901790,-149.835123,New,FALSE,ACTIVE
1319,Jason Flores,dana86@example.com,7822417525,2024-01-20 20:34:00,Mumbai,West,-16.196893,-85.569202,Loyal,,INACTIVE
1320,Tonya Montes,ewilson@example.com,0732349517,2024-03-15 11:29:00,Pune,South,-61.897820,-161.936505,Loyal,FALSE,INACTIVE
1321,Jonathan Duran,zgraham@example.org,0230853929,2024-01-23 20:50:00,Mumbai,Central,86.608669,-9.116341,Loyal,Y,INACTIVE
1322,Andrew Hale,berryleslie@example.org,6901726520,2024-12-16 13:42:00,Bengaluru,North,-13.4547725,-171.988684,New,1,
1323,Jonathan Mccullough,apriltaylor@example.net,6573749377,2024-12-17 08:29:00,Bengaluru,South,-89.1832515,-166.741598,Churn_Risk,FALSE,
1324,Matthew Alvarez,bakerwilliam@example.net,0145592699,2024-06-11 14:06:00,Chennai,North,21.640011,-16.766134,New,TRUE,
1325,Vanessa Lewis,paulwilcox@example.com,1013584420,2023-02-16 11:06:00,Delhi,East,25.6349075,-172.353415,Active,1,
1326,Lauren Richardson,zfarley@example.net,9961659137,2023-03-25 11:53:00,Pune,East,41.8462615,-118.010200,Churn_Risk,N,
1327,Michael Hill,brett17@example.com,8169739987,2023-10-28 20:43:00,Chennai,North,20.091988,28.190089,Active,1,
1328,Dominique Huang,karendaniels@example.com,0077000135,2024-05-31 01:05:00,Hyderabad,North,-21.4939745,5.688704,Churn_Risk,FALSE,ACTIVE
1329,Steven Poole,kpatel@example.org,9981766905,2024-07-15 15:56:00,Delhi,North,55.603113,-24.799058,Churn_Risk,FALSE,ACTIVE
1330,Bradley Ortega,jennifergibson@example.org,7546654951,2023-09-07 07:13:00,Pune,North,-49.6262555,14.567245,New,TRUE,ACTIVE
1331,Derek Lopez,kmullins@example.com,1454797625,2023-12-01 13:05:00,Pune,South,-85.8882805,169.192086,Active,,
1332,Roy Chase,kennethbrown@example.net,8097959206,2024-11-17 04:12:00,Delhi,North,33.290515,19.840007,Churn_Risk,TRUE,ACTIVE
1333,Darlene Roberts,kenneth41@example.org,2095014932,2024-08-12 20:30:00,Chennai,Central,32.992257,37.523446,Loyal,Y,INACTIVE
1334,Yvette Anderson,matthew83@example.com,2786179731,2024-01-26 22:19:00,Chennai,West,-61.450507,153.517489,Churn_Risk,TRUE,ACTIVE
1335,Whitney Taylor,katherinesmith@example.com,4125675586,2023-03-31 03:48:00,Mumbai,Central,58.2337295,-113.276433,Loyal,Y,
1336,Brittney Kelly,jmartinez@example.com,1676176351,2023-04-29 19:33:00,Hyderabad,South,42.1822535,-12.963715,Active,0,INACTIVE
1337,Katrina Heath,abigailrobertson@example.com,1901216825,2023-11-15 02:06:00,Pune,West,85.6325715,80.819185,Active,,INACTIVE
1338,Marvin Nelson,shawnwoodard@example.com,2770621269,2024-11-26 04:18:00,Pune,West,82.2029435,-153.824521,Active,Y,ACTIVE
1339,Isaac Morrow,ymeyer@example.net,5171049723,2024-04-16 10:47:00,Pune,North,-30.2127525,-70.147341,Loyal,1,ACTIVE
1340,Brittany Griffith,lanesharon@example.org,5698493663,2024-09-07 09:40:00,Pune,North,16.0004615,-21.338710,New,TRUE,
1341,Michelle Roberts,alexwilkerson@example.com,0133360980,2024-12-06 04:12:00,Delhi,South,27.364277,113.078777,Churn_Risk,Y,
1342,Savannah Evans,josephking@example.net,0310282770,2024-01-21 02:00:00,Mumbai,South,-57.4471895,-88.735039,Active,N,
1343,Maria Hill,christopher81@example.com,5178167054,2023-08-19 23:54:00,Mumbai,Central,46.748151,-155.064565,Active,FALSE,INACTIVE
